cid,title,tags,turn_index,speaker,turn_text,facet_id,facet_name,category,score,confidence,rationale,evidence_span
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",precision-of-movements,Precision of Movements,other,3,0.5066,The response is clear and precise but not overly focused on movement precision.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",chromatin-accessibility-score,Chromatin-accessibility score,other,3,0.5066,The assistant provides factual information without emotional or relational cues.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",i-ching-hexagram-49-resonance-level,I Ching hexagram 49 resonance level,clinical_health,1,0.7155,No clinical signal related to I Ching hexagram 49 resonance level.,
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",anticipativeness,Anticipativeness,safety,1,0.7155,Assistant provides factual information without anticipatory language or concern.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",parathyroid-hormone-level,Parathyroid-hormone level,clinical_health,2,0.5382,"Mentions caffeine content in decaf coffee, not parathyroid-hormone level.","Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",pure-challenge,Pure Challenge,other,3,0.5066,The response provides factual information without challenge or confrontation.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",new-age-spiritual-metric-channeling-sessions-year,New-Age spiritual metric: Channeling sessions / year,spirituality_culture,1,0.7155,No mention of channeling sessions or new-age spiritual metrics.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",ego-dissolution-frequency,Ego Dissolution Frequency,behavioral_lifestyle,1,0.7155,No mention of ego dissolution frequency or related behavior.,
ec35,Self-contradiction across turns,multi_turn; coherence,3,assistant,"Not zero — about 5 to 10 mg, vs ~95 mg in regular. Practically negligible for most people but not literal zero.",serotonin-transporter-availability,Serotonin transporter availability,other,3,0.5066,Neutral statement about caffeine content without emotional or behavioral cues.,"Not zero — about 5 to 10 mg, vs ~95 mg in regular."
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,auditory-memory,Auditory memory,cognition_reasoning,3,0.5066,"The speaker recalls a specific artwork and its creator, showing basic memory use.",who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,sequential-memory-recall,Sequential Memory Recall,cognition_reasoning,3,0.5066,The question requires recalling a specific historical fact about the artwork.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,auditory-memory-recall,Auditory Memory Recall,cognition_reasoning,3,0.5066,"The speaker recalls a specific artwork and its creator, showing basic auditory memory recall.",who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,memory-for-sounds,Memory for Sounds,linguistic_quality,3,0.5066,The turn is clear and grammatically correct but lacks vivid sound-related imagery.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,information-retention,Information Retention,cognition_reasoning,3,0.5066,The question shows basic recall of art history but lacks deeper reasoning about the work's context or significance.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,persistence,Persistence,personality,3,0.5066,"The question references a work of art, not personal persistence.",who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,drug-use-history,Drug-use history,behavioral_lifestyle,1,0.7155,No mention of drug-use history or related behaviors.,
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,creative-resilience,Creative resilience,cognition_reasoning,3,0.5066,The question shows basic curiosity and engagement with art history.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,learning-style,Learning Style,cognition_reasoning,2,0.5382,Superficial reference to a painting without reasoning or learning-style application.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,psychological-construct-operant-learning-rate,Psychological construct: Operant-Learning rate,cognition_reasoning,2,0.5382,Weak reasoning about art history without clear operant-learning rate,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,ideas-generated-day,Ideas generated/day,cognition_reasoning,2,0.5382,The question lacks depth or exploration of ideas generated.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,museum-visits-year,Museum visits/year,behavioral_lifestyle,1,0.7155,No mention of museum visits or frequency.,
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,synthesis-of-information,Synthesis of information,cognition_reasoning,2,0.5382,Question lacks synthesis; it is a direct factual inquiry without reasoning or integration of information.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,creative-risk-taking-tendency,Creative risk-taking tendency,cognition_reasoning,3,0.5066,The question shows basic curiosity about art history but lacks creative risk-taking depth.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,spatial-perception,Spatial perception,cognition_reasoning,3,0.5066,The question requires basic knowledge of art history and the artist's work.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,collectedness,Collectedness,personality,3,0.5066,Neutral tone with factual inquiry shows mild collectedness.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,cognitive-measure-working-memory-index,Cognitive measure: Working Memory Index,cognition_reasoning,3,0.5066,"The question shows basic recall of art history, indicating minimal working memory use.",who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,rapid-cognitive-processing,Rapid cognitive processing,cognition_reasoning,3,0.5066,"The question requires basic factual recall, not complex reasoning.",who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,psychological-construct-social-desirability-tendency,Psychological construct: Social Desirability tendency,cognition_reasoning,2,0.5382,Superficial reference to a famous painting without deeper reasoning about social desirability.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,0,user,who painted 'the persistence of memory' in 1934?,creativity-in-solutions,Creativity in solutions,cognition_reasoning,2,0.5382,The question lacks creative reasoning; it is a straightforward factual inquiry.,who painted 'the persistence of memory' in 1934?
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,graffiti-appreciation,Graffiti appreciation,safety,1,0.7155,"The response is factual and neutral, showing no interest in graffiti appreciation.",Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,arts-and-humanities,Arts and Humanities,cognition_reasoning,3,0.5066,Basic factual answer without deeper arts/humanities reasoning.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,learning-style,Learning Style,cognition_reasoning,2,0.5382,The response provides a factual answer without demonstrating learning style or reasoning.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,synthesis-of-information,Synthesis of information,cognition_reasoning,2,0.5382,Factual response without synthesis or reasoning.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,innovation-and-creativity-components,Innovation and Creativity Components,cognition_reasoning,1,0.7155,No reasoning or creativity components demonstrated.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,creativity-in-solutions,Creativity in solutions,cognition_reasoning,2,0.5382,The response provides factual information without creative reasoning or problem-solving.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,basophil-count,Basophil count,behavioral_lifestyle,1,0.7155,No mention of basophil count or related behavior.,Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,material-properties-knowledge,Material properties knowledge,cognition_reasoning,3,0.5066,"Basic factual knowledge of the artist and year, but no deeper material properties reasoning.",Dalí painted it in 1934.
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,museum-visits-year,Museum visits/year,behavioral_lifestyle,1,0.7155,No mention of museum visits or related behavior.,
ec36,Hallucination correction,multi_turn; factuality,1,assistant,Dalí painted it in 1934.,aura-color-perception,Aura-color perception,other,3,0.5066,No mention of aura-color perception or related concepts.,Dalí painted it in 1934.
